"Recipient(s):","Pakistan","","Flow(s):","ODA","","Amount:","Constant Prices (2014 USD millions)","","Type of Aid:","All Types, Total","","Flow Type(s):","Net Disbursements","","Channels:","All Channels, Total","",

"","","Time Period","2010","2011","2012","2013","2014","2015",
"Sector(s)","Donor(s)",
"VI.3. Other Commodity Assistance, Total","Spain","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Sweden","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Switzerland","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","United Kingdom","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","United States","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Bulgaria","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Croatia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Cyprus","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Estonia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Hungary","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Israel","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Kazakhstan","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Latvia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Liechtenstein","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Lithuania","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Malta","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Romania","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Russia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Saudi Arabia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Chinese Taipei","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Thailand","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Timor Leste","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Turkey","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","United Arab Emirates","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Australia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Austria","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Belgium","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Canada","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Czech Republic","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Denmark","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Finland","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","France","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Germany","","13.300522","43.181836","79.602989","28.399381","..",".."
"VII. ACTION RELATING TO DEBT, Total","Greece","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Iceland","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Ireland","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Italy","","0.32371","15.753699","..","2.747976","11.465789","50.648299"
"VII. ACTION RELATING TO DEBT, Total","Japan","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Korea","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Luxembourg","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Netherlands","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","New Zealand","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Norway","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Poland","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Portugal","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Slovak Republic","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Slovenia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Spain","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Sweden","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Switzerland","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","United Kingdom","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","United States","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Bulgaria","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Croatia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Cyprus","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Estonia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Hungary","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Israel","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Kazakhstan","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Latvia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Liechtenstein","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Lithuania","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Malta","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Romania","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Russia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Saudi Arabia","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Chinese Taipei","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Thailand","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Timor Leste","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","Turkey","","..","..","..","..","..",".."
"VII. ACTION RELATING TO DEBT, Total","United Arab Emirates","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Australia","","32.809658","12.253693","..","9.040655","5.408329","0.393681"
"VIII.1. Emergency Response, Total","Austria","","7.874755","0.272101","0.076157","0.314231","0.112118","0.032645"
"VIII.1. Emergency Response, Total","Belgium","","9.942756","13.758388","1.054035","2.672151","0.420332","0.013287"
"VIII.1. Emergency Response, Total","Canada","","58.545696","43.666337","10.629682","12.169905","10.431674","10.890619"
"VIII.1. Emergency Response, Total","Czech Republic","","..","0.152199","..","..","..",".."
"VIII.1. Emergency Response, Total","Denmark","","21.617156","8.203456","7.853039","..","1.779771",".."
"VIII.1. Emergency Response, Total","Finland","","11.675062","6.051044","2.904987","2.695191","..",".."
"VIII.1. Emergency Response, Total","France","","2.756215","0.744107","0.045245","..","..",".."
"VIII.1. Emergency Response, Total","Germany","","62.606993","29.976862","6.382067","21.09951","20.594275","11.793704"
"VIII.1. Emergency Response, Total","Greece","","0.126985","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Iceland","","..","0.019482","..","..","..",".."
"VIII.1. Emergency Response, Total","Ireland","","2.821193","1.186539","..","0.0853","0.006966",".."
"VIII.1. Emergency Response, Total","Italy","","2.235097","3.303504","..","..","..","0.000726"
"VIII.1. Emergency Response, Total","Japan","","26.287156","81.853934","9.164778","6.58813","7.981152","11.708943"
"VIII.1. Emergency Response, Total","Korea","","2.438451","0.077078","..","0.209101","0.2",".."
"VIII.1. Emergency Response, Total","Luxembourg","","3.899269","1.172783","0.069318","..","..","0.641606"
"VIII.1. Emergency Response, Total","Netherlands","","18.591685","5.497827","0.123686","..","..",".."
"VIII.1. Emergency Response, Total","New Zealand","","3.572229","1.301601","..","..","..",".."
"VIII.1. Emergency Response, Total","Norway","","46.37743","12.951785","8.921719","7.199961","6.151116","4.424087"
"VIII.1. Emergency Response, Total","Poland","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Portugal","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Slovak Republic","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Slovenia","","0.041038","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Spain","","22.333509","1.994371","0.132811","..","..",".."
"VIII.1. Emergency Response, Total","Sweden","","38.953781","18.586015","11.640826","12.141994","18.278517","12.069243"
"VIII.1. Emergency Response, Total","Switzerland","","12.096057","6.039804","2.632922","3.045811","1.694279","1.621879"
"VIII.1. Emergency Response, Total","United Kingdom","","134.797736","42.463025","45.206422","40.611137","10.344578","17.722949"
"VIII.1. Emergency Response, Total","United States","","537.697923","557.796963","189.125332","155.08885","108.51098","95.951878"
"VIII.1. Emergency Response, Total","Bulgaria","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Croatia","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Cyprus","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Estonia","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Hungary","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Israel","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Kazakhstan","","..","..","..","..","..","0.104362"
"VIII.1. Emergency Response, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Latvia","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Liechtenstein","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Lithuania","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Malta","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Romania","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Russia","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Saudi Arabia","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Chinese Taipei","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Thailand","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Timor Leste","","..","..","..","..","..",".."
"VIII.1. Emergency Response, Total","Turkey","","..","..","..","..","..","0.544708"
"VIII.1. Emergency Response, Total","United Arab Emirates","","65.861349","3.220922","3.183283","3.821004","7.8077","0.303481"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Australia","","14.607089","..","12.43204","2.409194","7.218625","9.563347"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Austria","","0.014223","0.237285","0.020534","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Belgium","","3.668412","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Canada","","7.069782","4.398915","4.204848","4.834208","2.899186","0.028105"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Czech Republic","","..","0.334838","0.258161","..","0.108239",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Denmark","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Finland","","5.398644","2.801852","..","..","2.653576",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","France","","0.096263","0.136098","0.0269","0.133452","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Germany","","11.314847","1.753689","3.538344","2.652116","16.35639","1.314914"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Greece","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Iceland","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Ireland","","0.100891","0.019592","1.357688","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Italy","","9.204791","1.613773","42.310162","0.205437","0.122283","0.007233"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Japan","","12.33704","129.111461","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Korea","","0.69572","3.132824","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Luxembourg","","0.074308","0.358562","0.17479","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Netherlands","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","New Zealand","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Norway","","..","..","2.456402","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Poland","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Portugal","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Slovak Republic","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Slovenia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Spain","","0.218762","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Sweden","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Switzerland","","-0.145842","1.45048","1.6121","1.634011","3.463094","2.143708"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","United Kingdom","","47.001065","84.572954","4.606297","11.146155","22.638006","7.650174"
"VIII.2. Reconstruction Relief & Rehabilitation, Total","United States","","2.395987","5.817534","0.00031","0.00304","0.0022",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Bulgaria","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Croatia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Cyprus","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Estonia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Hungary","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Israel","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Kazakhstan","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Latvia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Liechtenstein","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Lithuania","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Malta","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Romania","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Russia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Saudi Arabia","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Chinese Taipei","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Thailand","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Timor Leste","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","Turkey","","..","..","..","..","..",".."
"VIII.2. Reconstruction Relief & Rehabilitation, Total","United Arab Emirates","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Australia","","..","..","..","..","0.093877","4.088535"
"VIII.3. Disaster Prevention & Preparedness, Total","Austria","","0.004668","..","..","0.086283","0.050949","0.131633"
"VIII.3. Disaster Prevention & Preparedness, Total","Belgium","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Canada","","0.285266","0.243297","0.054069","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Czech Republic","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Denmark","","0.338344","0.344517","0.70878","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Finland","","0.126924","0.209978","0.169453","0.430404","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","France","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Germany","","0.47606","0.126343","1.60074","1.28113","1.579555","2.396531"
"VIII.3. Disaster Prevention & Preparedness, Total","Greece","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Iceland","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Ireland","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Italy","","..","..","..","0.003346","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Japan","","1.582202","2.26615","0.887824","0.127013","0.638352","5.003967"
"VIII.3. Disaster Prevention & Preparedness, Total","Korea","","..","0.010412","0.030554","..","0.03898","0.02554"
"VIII.3. Disaster Prevention & Preparedness, Total","Luxembourg","","0.074308","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Netherlands","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","New Zealand","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Norway","","..","1.375723","1.116359","1.475432","1.498343","1.188272"
"VIII.3. Disaster Prevention & Preparedness, Total","Poland","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Portugal","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Slovak Republic","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Slovenia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Spain","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Sweden","","..","..","..","0.077479","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Switzerland","","..","0.060163","0.071402","0.217049","0.17001","0.221283"
"VIII.3. Disaster Prevention & Preparedness, Total","United Kingdom","","0.027168","..","0.027555","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","United States","","0.069377","0.826888","1.943437","5.387513","2.91443","1.350238"
"VIII.3. Disaster Prevention & Preparedness, Total","Bulgaria","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Croatia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Cyprus","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Estonia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Hungary","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Israel","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Kazakhstan","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Latvia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Liechtenstein","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Lithuania","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Malta","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Romania","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Russia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Saudi Arabia","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Chinese Taipei","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Thailand","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Timor Leste","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","Turkey","","..","..","..","..","..",".."
"VIII.3. Disaster Prevention & Preparedness, Total","United Arab Emirates","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Australia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Austria","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Belgium","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Canada","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Czech Republic","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Denmark","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Finland","","0.703141","0.617186","0.385933","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","France","","0.863063","0.643102","0.635553","0.588041","0.570884","0.56977"
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Germany","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Greece","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Iceland","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Ireland","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Italy","","..","..","0.172186","0.337196","0.303407","0.318579"
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Japan","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Korea","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Luxembourg","","6.6E-05","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Netherlands","","..","..","0.055456","0.041882","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","New Zealand","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Norway","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Poland","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Portugal","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Slovak Republic","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Slovenia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Spain","","..","..","0.006641","0.006608","..","0.003004"
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Sweden","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Switzerland","","..","2.759955","1.707476","1.535536","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","United Kingdom","","0.003263","0.016881","0.981875","0.983031","2.244923","9.58261"
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","United States","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Bulgaria","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Croatia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Cyprus","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Estonia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Hungary","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Israel","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Kazakhstan","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Latvia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Liechtenstein","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Lithuania","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Malta","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Romania","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Russia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Saudi Arabia","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Chinese Taipei","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Thailand","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Timor Leste","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","Turkey","","..","..","..","..","..",".."
"IX. ADMINISTRATIVE COSTS OF DONORS, Total","United Arab Emirates","","..","..","0.317095","..","..",".."
"X. SUPPORT TO NGOs, Total","Australia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Austria","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Belgium","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Canada","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Czech Republic","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Denmark","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Finland","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","France","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Germany","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Greece","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Iceland","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Ireland","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Italy","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Japan","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Korea","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Luxembourg","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Netherlands","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","New Zealand","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Norway","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Poland","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Portugal","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Slovak Republic","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Slovenia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Spain","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Sweden","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Switzerland","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","United Kingdom","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","United States","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Bulgaria","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Croatia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Cyprus","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Estonia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Hungary","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Israel","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Kazakhstan","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Latvia","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Liechtenstein","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Lithuania","","..","..","..","..","..",".."
"X. SUPPORT TO NGOs, Total","Malta","","..","..","..","..","..",".."
